wealth,age,education,socioeconomic
378000,53,17,150594
378000,77,17,15832
378000,29,17,113038
378000,50,17,170692
378050,85,12,-23394
378400,39,16,109091
378400,59,14,16272
378600,69,17,59520
378670,82,16,12004
378800,75,13,-4267
378900,69,10,23367
379000,49,17,133279
379000,47,16,165225
379000,57,17,83579
379000,66,17,-15379
379000,50,17,118987
379000,44,16,101128
379000,37,12,54402
379000,69,13,29565
379000,62,12,41543
379000,49,17,103102
379000,72,17,64125
379000,52,17,9144
379000,70,14,12431
379000,59,17,34620
379348,72,11,4150
379500,65,12,67672
379700,33,17,-5693
379993,80,13,18039
380000,62,16,115971
380000,56,17,90882
380000,52,16,86265
380000,74,17,-4502
380000,83,15,13427
380000,44,16,218967
380000,53,16,78799
380000,63,11,39762
380000,54,14,8943
380000,43,14,34427
380000,63,17,178757
380000,49,17,51525
380000,64,12,16245
380000,50,15,158418
380000,48,16,10759
380000,62,13,5897
380000,64,14,782
380000,36,16,227927
380000,51,12,99858
380000,42,16,194948
380000,68,14,47111
380000,30,16,210595
380000,39,17,176908
380000,66,17,363527
380000,37,16,222247
380000,27,16,191720
380000,69,12,-617
380000,51,16,120679
380000,64,13,24821
380000,49,14,38340
380000,58,16,92389
380000,51,12,-5885
380000,27,17,21056
380000,32,16,-9859
380000,51,16,150228
380000,47,15,144832
380200,53,12,10025
380500,45,14,119231
380500,48,16,110339
380500,38,17,223982
380525,53,17,81014
380600,40,14,87462
380600,65,16,74621
381000,50,16,131132
381000,73,16,25851
381000,76,12,31062
381000,72,13,5414
381000,70,12,61833
381000,35,16,61420
381000,55,17,49449
381000,25,12,-7836
381000,47,12,18523
381000,60,12,114282
381000,65,16,103466
381500,43,17,34287
381500,95,17,7097
381500,64,12,28948
381580,57,15,15399
381740,45,13,-7171
381800,67,14,46728
382000,51,14,216662
382000,66,11,-3653
382000,46,15,64171
382000,46,15,205437
382000,38,16,120159
382000,60,14,82527
382000,36,12,11834
382000,71,14,22477
382000,40,16,244681
382000,75,16,143662
382000,41,17,197101
382000,56,16,24876
382000,52,16,147025
382000,77,14,-34738
382000,85,14,3305
382000,57,17,23820
382000,69,13,40488
382000,57,17,83186
382000,75,17,15345
382500,60,12,106315
382500,48,16,97729
382500,35,12,108660
382500,65,9,-22369
382500,72,13,-117
382780,49,15,179093
382874,58,12,74713
383000,30,12,16172
383000,28,14,47146
383000,60,16,145386
383000,61,17,102033
383000,34,16,41362
383000,36,12,82637
383000,59,14,31422
383000,48,12,68748
383000,31,12,21114
383000,47,17,38249
383000,60,13,51758
383000,64,16,1814
383000,54,12,81929
383000,40,12,72127
383000,54,16,68992
383000,74,10,37773
383000,46,14,54961
383000,66,12,86298
383400,93,12,132032
383500,53,14,27832
383500,42,14,39565
383600,44,16,93798
383632,57,12,19486
383900,66,8,10326
384000,78,12,5469
384000,49,17,108280
384000,83,16,27304
384000,47,17,238262
384000,53,17,165599
384000,66,17,91521
384000,77,14,-14718
384000,55,17,149829
384400,68,17,57146
384700,58,12,-8701
384700,33,17,68212
385000,67,15,73295
385000,59,17,46597
385000,50,13,123827
385000,44,16,10479
385000,31,13,244892
385000,72,17,-4745
385000,80,17,79382
385000,57,17,30264
385000,55,16,178412
385000,44,12,60599
385000,44,17,83657
385000,50,16,55234
385000,45,12,9845
385000,76,12,11397
385000,27,17,71167
385000,53,17,220772
385000,63,13,34627
385000,57,15,75935
385000,53,12,101283
385400,39,16,54718
385500,41,17,72084
385700,57,13,5249
385797,71,13,24657
385800,73,16,11420
385825,62,16,38053
385900,30,17,33750
386000,54,14,142722
386000,41,11,67486
386000,75,12,22760
386000,39,17,48427
386000,32,17,46286
386200,51,17,86279
386250,57,17,71811
386400,48,12,39651
386500,69,14,15720
387000,64,16,35334
387000,28,13,13488
387000,35,16,57127
387000,71,10,11401
387000,76,15,132301
387000,52,14,110452
387000,47,16,27694
387000,30,12,239030
387000,58,12,121942
387000,41,16,61564
387000,50,17,80538
387000,62,14,30228
387000,53,12,108968
387000,66,12,66477
387000,48,13,137610
387000,42,11,34402
387200,72,11,50245
387200,66,17,18552
387500,67,12,8920
387500,69,17,3904
387500,61,16,28653
387997,59,17,117918
388000,45,13,7322
388000,55,14,204935
388000,44,16,63580
388000,55,13,124245
388000,53,16,111337
388000,53,17,148629
388000,43,12,33997
388000,44,14,120044
388000,47,17,153312
388000,53,16,128025
388000,64,17,37263
388000,46,16,136809
388000,37,17,141513
388000,36,16,3861
388250,65,16,48506
388400,58,12,-21712
388500,44,12,29525
388500,69,16,41756
388500,37,16,111218
388549,43,12,50110
388680,45,12,73821
388800,49,16,108389
389000,56,14,178467
389000,82,12,12208
389000,46,14,40450
389000,38,12,109441
389000,56,11,-7755
389000,47,16,133715
389000,48,14,63272
389000,62,13,15399
389000,49,12,14374
389000,80,16,20412
389468,71,14,36822
389470,56,12,80467
389500,70,11,125440
389500,31,16,34173
389600,50,13,-181
389700,77,12,1242
389800,59,16,21126
389900,42,16,85540
390000,46,14,246010
390000,58,17,100558
390000,50,12,28529
390000,57,15,143672
390000,60,14,37532
390000,63,15,88062
390000,70,16,34008
390000,51,17,2407
390000,42,16,71151
390000,37,14,35486
390000,46,14,82435
390000,46,9,54372
390000,80,13,76012
390000,58,17,622447
390000,72,12,17361
390000,41,14,137184
390000,54,14,57902
390000,61,16,9052
390000,77,16,36574
390000,93,17,24638
390000,43,15,142025
390000,31,17,96416
390000,54,11,133247
390000,50,12,-37844
390000,75,14,41810
390000,39,16,198554
390000,59,17,368986
390100,49,12,-4354
390500,35,17,267340
390700,46,12,-812
390900,62,16,40449
391000,44,13,102091
391000,44,16,74940
391000,33,12,62129
391000,48,17,177902
391000,33,16,140262
391000,38,16,67155
391000,60,17,61633
391000,44,17,116767
391000,64,14,41607
391000,75,14,18936
391020,83,12,17312
391195,47,14,119802
391500,45,12,82206
391500,49,14,-5903
391700,71,10,78500
391800,64,17,59512
391900,64,17,217917
392000,60,12,65456
392000,48,17,258425
392000,30,12,98259
392000,81,17,394605
392000,52,16,65982
392000,84,16,12253
392000,47,17,86729
392000,36,17,90363
392000,32,15,-3626
392000,47,15,53869
392000,46,11,56796
392000,59,16,79758
392000,54,17,101727
392000,60,16,33335
392001,47,12,71388
392040,29,16,212099
392500,44,12,147449
392500,24,12,37968
392500,57,12,94762
392900,76,16,49037
393000,63,16,10672
393000,58,15,95423
393000,49,16,144341
393000,53,17,48495
393000,32,17,135976
393000,67,12,14019
393000,34,17,134768
393000,44,16,163080
393000,61,16,49675
393000,53,13,352
393000,52,14,127272
393000,49,16,124028
393050,53,15,121240
393500,32,12,33123
393500,75,17,-4460
393600,76,12,7546
393607,20,12,-7075
394000,46,12,59186
394000,55,13,174244
394000,55,17,237378
394000,59,13,48825
394000,54,16,36686
394000,28,12,21890
394000,62,12,28235
394000,72,15,25797
394000,48,16,148598
394000,65,6,8921
394000,58,17,55051
394000,27,17,101138
394000,31,16,87320
394000,51,16,14282
394000,38,12,68262
394061,28,16,14736
394200,60,16,24628
394200,37,13,31758
394400,37,11,-12164
394400,63,16,49721
394500,67,9,-1604
394720,38,16,29086
395000,40,16,81926
395000,57,15,115144
395000,76,12,48700
395000,51,16,42812
395000,51,15,100746
395000,50,16,127949
395000,40,16,74185
395000,54,16,34797
395000,36,17,134689
395000,49,16,105844
395000,40,14,62993
395000,40,17,68479
395000,62,16,76096
395000,35,17,23713
395000,64,15,47740
395000,58,16,118558
395000,44,17,55439
395000,61,16,92112
395000,66,16,38312
395000,45,16,93607
395000,70,11,18651
395000,74,11,49287
395000,78,12,79249
395000,33,16,276291
395000,38,16,247010
395051,64,15,24498
395080,56,17,50612
395100,69,17,24953
395200,75,16,24859
395300,49,14,7515
395546,57,17,207645
395812,67,6,-5751
396000,37,16,488310
396000,36,13,153212
396000,44,17,321267
396000,49,12,58964
396000,84,12,25258
396000,49,14,67744
396000,59,14,11681
396000,36,16,-2037
396000,28,17,127633
396000,54,14,-14670
396000,50,12,82093
396200,32,14,22232
396300,56,17,254378
396500,75,17,112249
396500,53,10,101320
396500,37,15,13236
396600,65,14,31053
396600,70,16,44812
396810,38,12,46465
397000,68,12,40349
397000,62,14,18546
397000,32,12,83071
397000,55,14,42412
397000,50,12,177267
397000,30,16,59940
397000,57,16,80925
397000,74,15,30853
397000,56,12,50997
397000,47,13,47619
397000,65,17,44362
397000,42,8,49161
397000,65,12,42126
397000,85,17,-4567
397500,63,11,17924
397500,44,16,152330
397657,48,16,91562
398000,59,14,96216
398000,51,16,155986
398000,66,15,15487
398000,74,12,14404
398000,43,16,181685
398000,60,12,9798
398000,70,12,74826
398000,54,17,198140
398000,61,11,22562
398000,73,14,18289
398000,28,14,32867
398000,77,14,3791
398000,46,17,133514
398000,53,12,-56470
398000,47,12,27212
398000,70,9,12198
398000,62,11,22583
398100,75,12,11424
398200,50,12,105808
398500,36,14,78071
398600,58,14,23565
398700,73,12,34927
398750,74,10,7865
398800,54,12,177252
399000,62,17,10471
399000,65,12,13446
399000,62,12,61343
399000,53,12,103136
399000,51,12,88355
399000,55,12,49568
399000,39,12,62607
399000,43,13,55935
399000,43,15,100250
399000,73,12,-661
399100,48,9,56191
399363,73,4,7505
399500,70,13,26160
399500,60,15,109225
399500,62,16,54028
399500,58,11,27101
399600,65,16,-19029
399700,78,15,31208
399800,55,17,67697
399896,57,14,-8608
400000,32,12,47662
400000,56,16,179757
400000,66,14,21488
400000,41,14,67940
400000,52,12,38302
400000,83,15,10704
400000,52,14,212876
400000,60,14,50035
400000,41,13,12023
400000,49,17,152939
400000,52,16,148976
400000,79,17,-2276
400000,88,12,-5461
400000,70,12,-9358
400000,68,14,40381
400000,73,12,8762
400000,41,17,49216
400000,38,12,146710
400000,32,12,22230
400000,30,16,78528
400000,62,12,119940
400000,55,17,67072
400000,30,16,168199
400000,43,16,113845
400000,60,15,55329
400000,49,14,-10224
400000,45,17,94707
400000,73,17,26943
400006,55,14,3267
400096,90,12,-9570
400270,57,17,11213
400300,57,14,-1583
400500,55,12,39536
400500,43,17,197626
400500,41,16,62860
400900,45,16,112934
400965,64,16,98833
401000,45,14,143334
401000,62,13,24039
401000,89,4,15615
401000,50,16,57226
401000,57,16,2901
401200,75,12,5030
401350,81,12,7879
401400,52,14,126329
401500,44,12,152962
402000,56,17,285045
402000,35,12,49407
402000,48,12,95049
402000,68,14,30276
402000,33,12,59660
402000,67,12,95897
402000,79,17,22421
402000,52,13,-20862
402001,51,17,188976
402026,31,12,16091
402400,35,16,78582
402400,82,16,215354
402400,54,12,38212
402553,45,17,1320
402800,58,12,47249
403000,42,14,121155
403000,49,16,144108
403000,85,14,25056
403000,27,11,161356
403000,65,12,77172
403000,47,13,12686
403000,53,16,23832
403000,39,14,120015
403200,50,13,17487
403200,81,14,20231
403500,82,10,39982
403500,63,17,128656
403600,67,16,40713
403630,91,14,7812
403800,51,15,126249
403800,62,12,23938
404000,28,16,214892
404000,47,15,100285
404000,38,13,160340
404000,51,17,142225
404000,31,16,108987
404000,52,14,3623
404000,55,17,178025
404000,56,13,-10247
404000,66,13,29060
404000,52,12,21933
404000,42,11,12537
404375,58,13,52706
404500,60,12,42833
404500,36,13,15631
404500,51,16,16265
404700,50,17,189166
404700,61,16,23006
405000,54,12,45635
405000,52,12,14938
405000,33,16,-6223
405000,38,16,55226
405000,60,16,95766
405000,40,16,74423
405000,32,17,167561
405000,41,12,61280
405000,63,14,39921
405000,49,17,160578
405000,45,16,118819
405000,35,12,11097
405000,49,12,9249
405000,70,16,32737
405000,48,17,138484
405000,63,12,-9314
405000,56,17,105186
405000,55,14,-12957
405000,32,15,-19868
405000,38,12,50295
405000,57,14,103517
405000,57,14,115571
405000,88,17,109142
405005,55,11,12726
405014,37,17,63236
405100,63,15,17667
405200,65,15,4742
405300,80,17,-13419
405500,44,16,98092
405500,62,17,63378
405500,59,16,48342
405500,58,12,20776
406000,56,17,41025
406000,47,14,35426
406000,67,12,52127
406000,51,13,39029
406000,52,16,83829
406000,65,17,109062
406000,79,12,28917
406000,67,6,-17754
406000,76,11,15228
406000,47,16,77302
406000,51,15,103964
406100,46,13,16978
406150,60,12,15597
406200,45,15,66618
406500,72,15,53352
406500,41,16,10669
406600,68,13,1230
406700,73,13,23106
406800,41,12,43466
407000,49,12,71640
407000,46,12,78776
407000,70,17,-4097
407000,88,12,72494
407000,45,16,137936
407000,76,12,5620
407000,74,16,17713
407000,58,14,161221
407000,23,12,152986
407000,43,17,305748
407000,82,15,9430
407000,59,12,12827
407000,38,12,169092
407000,43,14,118401
407000,67,12,-3541
407000,56,14,87859
407000,54,15,206736
407000,34,12,32074
407500,66,16,196162
407500,53,12,190656
407500,84,17,37562
407700,63,11,66382
408000,53,16,38562
408000,59,14,85236
408000,44,17,88867
408000,58,12,75892
408000,65,17,38951
408000,59,12,72973
408000,81,17,42063
408000,58,17,59172
408000,28,16,260941
408000,47,12,81429
408500,54,16,144037
408534,64,17,95904
408800,56,15,22299
409000,26,12,315812
409000,41,16,82490
409000,43,16,174610
409000,72,11,52994
409000,64,16,27336
409000,32,13,13820
409000,41,12,17596
409000,68,12,4760
409000,42,9,76499
409000,45,15,9249
409000,60,17,278745
409000,74,14,31220
409500,49,12,259506
409500,76,12,582
409750,51,14,52192
409800,43,16,52664
410000,32,12,4848
410000,42,17,112608
410000,73,16,34624
410000,39,14,307900
410000,31,16,-14512
410000,55,12,70525
410000,45,14,78664
410000,73,12,59126
410000,77,12,82542
410000,63,16,87759
410000,32,14,69607
410000,45,16,82091
410000,56,17,146073
410000,46,17,-25635
410000,56,12,4205
410000,51,12,30899
410000,52,13,125972
410000,82,13,12076
410000,44,16,88360
410000,67,13,27888
410000,68,12,46221
410000,66,14,23685
410000,39,16,24894
410000,62,16,58067
410000,53,17,126583
410000,62,16,105162
410000,51,17,215517
410000,55,16,120161
410000,31,16,146122
410000,72,12,100449
410001,57,12,31566
410300,47,14,192062
410500,53,12,-19475
410700,56,16,105854
410700,42,16,350154
410800,24,12,63986
410800,69,13,34052
411000,43,12,-20143
411000,65,16,102062
411000,68,16,71021
411000,75,14,63424
411000,82,14,8609
411000,38,17,75854
411000,67,17,-15314
411000,60,17,118285
411000,49,12,42399
411000,62,16,20778
411000,56,12,23677
411023,54,12,74211
411200,66,17,50453
411500,46,17,115830
411500,90,17,23762
411500,74,16,18160
411500,53,11,35272
411500,42,17,2249
411525,60,17,175258
411800,51,11,16373
412000,66,14,47989
412000,61,14,111322
412000,73,16,52120
412000,62,17,122659
412000,80,13,14759
412000,69,14,116671
412000,80,15,12926
412000,60,16,50400
412000,82,14,1262
412000,62,16,12447
412000,85,14,45182
412000,65,14,23900
412000,57,12,119724
412098,68,16,7512
412300,43,13,111902
412500,52,16,116051
412500,58,16,97574
412531,66,14,99371
412800,39,12,67445
413000,72,11,40653
413000,75,12,7053
413000,43,15,112495
413000,55,17,31800
413000,26,17,-14067
413000,63,12,26517
413000,55,16,36849
413000,34,16,110171
413000,72,16,43465
413000,59,16,94271
413000,58,13,41326
413000,31,16,14545
413100,55,17,65081
413488,33,17,73232
414000,48,16,231812
414000,40,12,10817
414000,52,17,91286
414000,60,16,178536
414000,51,16,171329
414000,41,12,70179
414000,46,12,5923
414000,55,16,108692
414000,40,16,356680
414000,58,12,29287
414000,63,11,53062
414000,55,6,-20715
414000,47,12,40862
414000,49,12,-2450
414032,58,12,166301
414235,81,17,-7814
414300,53,12,62526
414400,54,17,41986
414800,59,17,-14735
415000,30,12,671
415000,59,16,-12400
415000,30,13,6370
415000,65,15,7117
415000,46,14,116980
415000,71,17,66121
415000,57,14,-18011
415000,66,16,110797
415000,53,16,147549
415000,22,15,113511
415000,81,12,-4839
415000,50,17,127699
415000,62,17,113165
415000,54,17,165774
415000,51,16,220772
415000,80,13,8555
415000,50,12,115388
415000,64,12,28526
415000,59,16,207894
415000,31,16,245773
415000,69,12,14589
415000,54,14,158099
415000,81,0,-4155
415000,61,14,43249
415000,44,16,23283
415000,55,14,12152
415000,27,10,7033
415000,62,16,55791
415000,51,17,152800
415250,35,16,82779
415300,52,12,85055
415300,61,17,50995
415300,64,16,10786
415400,56,12,10986
415500,46,12,77799
415500,76,17,34973
415500,29,14,65696
415620,57,12,43155
416000,90,12,16974
416000,27,16,276221
416000,73,12,29577
416000,60,9,5749
416000,55,16,38042
416000,63,16,44750
416000,42,16,142614
416000,79,4,19125
416000,48,16,110486
416100,85,12,103265
416200,58,12,-10406
416200,65,14,23057
416250,82,12,4026
416500,80,12,87407
416500,52,16,104284
416500,54,16,54278
416500,46,16,103232
416704,64,17,37121
417000,63,12,48212
417000,53,14,95429
417000,53,14,135358
417000,50,14,29834
417000,48,14,180246
417000,71,17,29213
417000,85,17,8910
417000,42,16,106219
417000,37,17,115462
417000,53,12,-12436
417000,39,12,40491
417150,54,16,64525
417500,46,12,69618
417500,46,17,76522
417500,69,16,52212
417700,81,12,60637
418000,71,16,98021
